MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,GarageType,GarageYrBlt,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,FireplaceQu_Score,FireplaceFeature,GarageCapacityScore,TotalSize,BasementUtilityScore
20,RL,70.0,10500,No,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,180,160,GasA,Gd,Y,SBrkr,0,0,1,0,2,1,TA,Typ,Detchd,1989.0,Unf,TA,TA,Y,216,0,0,0,0,0,No,No,0,3,2009,WD,Abnorml,97000,0,0,1152,1728,0
20,RL,103.0,13472,No,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,922.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,0,2336,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Ex,Typ,Attchd,2003.0,Fin,TA,TA,Y,248,105,0,0,0,0,No,No,0,6,2009,WD,Normal,386250,5,5,2904,4784,0
160,RM,21.0,1680,No,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,142.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,0,630,GasA,TA,Y,SBrkr,0,0,2,1,3,1,TA,Typ,Detchd,1991.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,5,2009,COD,Abnorml,112000,0,0,280,1932,0
60,RL,82.0,9950,No,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,638,GasA,Ex,Y,SBrkr,0,0,2,1,4,1,Gd,Typ,Attchd,1995.0,RFn,TA,TA,Y,224,114,0,0,0,0,No,No,0,6,2007,WD,Abnorml,290000,3,3,2163,3723,0
160,RM,21.0,1869,No,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,127.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,0,162,GasA,TA,Y,SBrkr,0,0,1,1,2,1,TA,Typ,Detchd,1987.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,9,2008,WD,Normal,106000,0,0,280,1470,0
20,RL,70.0,8521,No,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,0,70,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,Typ,Detchd,1974.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,MnPrv,0,5,2010,WD,Normal,125000,2,2,336,1824,0
120,RL,43.0,3182,No,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,0,1357,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,Gd,Typ,Attchd,2005.0,Fin,TA,TA,Y,143,20,0,0,0,0,No,No,0,5,2009,WD,Normal,192500,3,3,860,2928,0
20,RL,73.0,8760,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,220.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,0,1194,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,Typ,Attchd,1959.0,RFn,TA,TA,Y,0,0,120,0,0,0,No,No,0,4,2010,WD,Normal,148000,0,0,312,2388,0
60,RL,174.0,15138,No,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,773,GasA,Ex,Y,SBrkr,0,0,2,1,4,1,Ex,Typ,Attchd,1995.0,Fin,TA,TA,Y,0,146,202,0,0,0,No,No,0,7,2009,WD,Normal,403000,3,3,2430,4256,689
160,RM,21.0,1680,No,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,297.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,0,483,GasA,TA,Y,SBrkr,0,0,1,1,2,1,TA,Typ,Attchd,1972.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,6,2006,WD,Normal,94500,1,1,288,1470,0
20,RL,75.0,10650,No,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,ALQ,712,0,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,Typ,Attchd,1976.0,Unf,TA,TA,Y,365,0,0,0,0,0,No,MnPrv,0,2,2010,WD,Normal,128200,0,0,308,1788,182
60,RL,65.0,7851,No,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,235,GasA,Ex,Y,SBrkr,0,0,2,1,4,1,Gd,Typ,BuiltIn,2002.0,Fin,TA,TA,Y,288,48,0,0,0,0,No,No,0,5,2010,WD,Normal,216500,3,6,880,2820,625
160,RM,21.0,1680,No,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,0,125,GasA,TA,Y,SBrkr,0,0,1,1,2,1,TA,Typ,Detchd,1971.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,8,2008,WD,Normal,89500,0,0,264,1470,0
20,RL,65.0,8773,No,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,0,1390,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,2004.0,RFn,TA,TA,Y,132,105,0,0,0,0,No,No,0,5,2010,WD,Normal,185500,0,0,988,2828,0
60,RL,66.5,9453,No,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,1993,2003,Gable,CompShg,HdBoard,HdBoard,No,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,0,594,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,1993.0,RFn,TA,TA,Y,370,70,0,238,0,0,No,No,0,2,2010,WD,Normal,194500,0,0,914,2740,0
20,RL,93.0,12030,No,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,Ex,TA,PConc,Ex,TA,No,Unf,Unf,0,1694,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,2007.0,Fin,TA,TA,Y,168,228,0,0,0,0,No,No,0,12,2007,New,Partial,318000,0,0,2454,3388,0
50,RL,52.0,8741,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,0,641,GasA,TA,Y,FuseA,0,0,1,1,3,1,TA,Typ,Detchd,1949.0,Unf,TA,TA,Y,0,140,0,0,0,0,No,MnPrv,0,4,2010,WD,Normal,113000,4,4,220,2222,0
20,FV,75.0,9000,No,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,0,488,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,2008.0,RFn,TA,TA,Y,144,168,0,0,0,0,No,No,0,4,2010,WD,Normal,262500,0,0,1500,3132,1078
30,RM,40.0,3880,No,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,9,1945,1997,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,0,357,GasA,Gd,Y,SBrkr,0,0,1,0,2,1,Gd,Typ,No,No,No,No,No,Y,58,42,0,0,0,0,No,No,0,8,2007,WD,Normal,110500,0,0,0,1552,0
50,RM,63.0,5000,No,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,0,540,GasA,Gd,N,FuseA,0,0,1,0,3,1,TA,Typ,Attchd,1940.0,Unf,Fa,TA,Y,0,0,77,0,0,0,No,No,0,4,2006,WD,Normal,79000,0,0,352,1980,0
160,RL,75.0,10762,No,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,No,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,0,626,GasA,TA,Y,SBrkr,0,0,1,1,3,1,TA,Typ,Attchd,1980.0,RFn,TA,TA,Y,0,28,0,0,0,0,No,No,0,4,2009,WD,Normal,120000,3,3,288,1843,0
60,RL,66.5,8880,No,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,253,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,1994.0,RFn,TA,TA,Y,0,130,0,0,0,0,No,No,0,5,2010,WD,Normal,205000,2,4,926,3058,695
20,RL,80.0,10400,No,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,0,916,GasA,Gd,Y,SBrkr,0,1,2,0,3,1,TA,Typ,Attchd,1988.0,Fin,TA,TA,Y,197,39,0,0,0,0,No,No,0,6,2006,WD,Normal,241500,3,3,1208,3717,0
190,RM,69.0,9142,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,8,1910,1950,Gable,CompShg,AsbShng,AsbShng,No,0.0,TA,Fa,Stone,Fa,TA,No,Unf,Unf,0,1020,GasA,Gd,N,FuseP,0,0,2,0,4,2,Fa,Typ,Detchd,1910.0,Unf,Po,Po,Y,0,60,112,0,0,0,No,No,0,4,2006,WD,Normal,137000,0,0,440,2948,0
20,RL,75.0,11310,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,BrkFace,No,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,0,1367,GasA,Ex,Y,SBrkr,0,0,1,0,2,1,TA,Typ,Attchd,1954.0,Unf,TA,TA,Y,0,30,0,0,0,0,No,No,0,6,2006,WD,Normal,140000,3,3,902,2742,0
60,RL,72.0,11317,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,0,840,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,2003.0,RFn,TA,TA,Y,144,68,0,0,0,0,No,No,0,9,2007,WD,Normal,180000,0,0,1000,2508,0
50,RL,80.0,159000,No,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472.0,Gd,TA,CBlock,Gd,TA,Gd,Rec,Unf,0,747,GasA,Gd,Y,SBrkr,0,1,2,0,4,1,Gd,Typ,Attchd,1958.0,Fin,TA,TA,Y,0,98,0,0,0,0,No,No,500,6,2007,WD,Normal,277000,3,6,778,3588,0
30,RL,55.0,5350,No,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,No,0.0,TA,Po,CBlock,TA,TA,No,Unf,Unf,0,728,GasA,Ex,Y,SBrkr,0,0,1,0,3,1,Fa,Mod,No,No,No,No,No,Y,263,0,0,0,0,0,No,GdWo,450,5,2010,WD,Normal,76500,0,0,0,2034,0
120,RM,44.0,4750,No,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,0,0,GasA,Ex,Y,SBrkr,0,1,2,0,2,1,Gd,Typ,Attchd,2006.0,Fin,TA,TA,Y,123,0,0,0,153,0,No,No,0,12,2007,WD,Family,235000,4,4,1076,3198,1573
60,RL,65.0,8366,No,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,0,798,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,2004.0,RFn,TA,TA,Y,138,45,0,0,0,0,No,No,0,12,2008,WD,Normal,173000,0,0,1040,2438,0
80,RL,85.0,9350,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,ALQ,580,452,GasA,Ex,Y,SBrkr,0,1,2,0,3,1,Gd,Min1,Attchd,1964.0,RFn,TA,TA,Y,333,0,0,0,0,0,No,MnPrv,0,10,2007,CWD,Normal,158000,0,0,309,2604,0
20,RL,70.0,8400,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,0,392,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,Typ,Attchd,1957.0,RFn,TA,TA,Y,250,0,0,0,0,0,No,No,0,6,2010,WD,Normal,145000,0,0,294,2628,922
60,RL,66.0,8738,No,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,0,975,GasA,Ex,Y,SBrkr,0,0,2,1,4,1,Gd,Typ,BuiltIn,1999.0,Fin,TA,TA,Y,192,0,0,0,0,0,No,No,0,2,2006,WD,Normal,230000,3,3,858,3266,0
60,FV,64.0,8791,No,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Rec,Unf,0,361,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,2003.0,RFn,TA,TA,Y,216,56,0,0,0,0,No,No,0,5,2008,WD,Normal,207500,0,0,1346,2592,0
20,RL,68.0,8814,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,180.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,270,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,2006.0,RFn,TA,TA,Y,123,110,0,0,0,0,No,No,0,3,2009,WD,Abnorml,220000,4,4,1320,3208,1334
60,RL,80.0,12435,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,602,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,2001.0,RFn,TA,TA,Y,0,96,0,245,0,0,No,No,0,5,2008,WD,Normal,231500,3,3,1128,2755,0
20,RM,70.0,12702,No,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,No,0.0,TA,TA,PConc,No,No,No,No,No,0,0,GasA,Gd,Y,FuseA,0,0,1,0,2,1,TA,Typ,Detchd,1956.0,Unf,TA,TA,Y,0,45,0,0,0,0,No,No,0,12,2008,WD,Normal,97000,0,0,308,882,0
80,RL,120.0,19296,No,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,6,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399.0,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,690,0,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,Typ,Attchd,1991.0,Unf,TA,TA,Y,0,0,252,0,0,0,No,GdWo,0,5,2009,WD,Normal,176000,3,3,1768,2744,672
60,RL,69.0,9588,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,0,1482,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Ex,Typ,BuiltIn,2007.0,Fin,TA,TA,Y,0,148,0,0,0,0,No,No,0,11,2007,New,Partial,276000,4,4,2604,4056,0
80,RL,88.0,8471,No,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1977,1995,Gable,CompShg,HdBoard,Plywood,BrkFace,46.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,Unf,0,0,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,Typ,Attchd,1978.0,Unf,TA,TA,Y,292,12,0,0,0,0,No,GdWo,0,7,2006,WD,Normal,151000,3,3,984,1718,506
50,RM,50.0,5500,No,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,ALQ,692,0,GasA,TA,Y,SBrkr,390,0,1,0,3,1,TA,Typ,Detchd,1974.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,4,2010,WD,Normal,130000,0,0,968,1852,234
30,RM,30.0,5232,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,0,680,GasA,Gd,N,FuseP,0,0,1,0,2,1,TA,Typ,Detchd,1965.0,Unf,TA,TA,N,0,0,0,0,0,0,No,No,0,6,2008,WD,Normal,73000,0,0,1008,1444,0
20,RL,78.0,12090,No,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,TA,Gd,CBlock,Gd,TA,No,GLQ,LwQ,228,606,GasA,TA,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,1981.0,Fin,TA,TA,Y,276,0,0,0,0,0,No,GdPrv,0,6,2008,WD,Normal,175500,3,3,1152,2844,0
60,RL,70.0,11207,No,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,0,88,GasA,Gd,Y,SBrkr,0,0,2,1,3,1,TA,Typ,Attchd,1997.0,Fin,TA,TA,Y,95,75,0,0,0,0,No,No,0,6,2006,WD,Normal,185000,3,3,826,2313,714
75,RL,60.0,8400,No,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,PConc,TA,TA,No,LwQ,Unf,0,342,GasA,Ex,Y,SBrkr,420,0,2,1,4,1,Gd,Typ,Detchd,1939.0,Unf,TA,TA,Y,262,24,0,0,0,0,No,No,0,7,2008,WD,Normal,179500,4,4,240,2492,0
30,RM,71.0,6900,No,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,125,212,GasA,Ex,Y,SBrkr,0,0,1,0,2,1,TA,Typ,Detchd,1966.0,Fin,Ex,Ex,Y,0,25,0,0,0,0,No,No,0,2,2008,WD,Normal,120500,4,4,924,1518,0
20,RL,65.5,7917,No,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1976,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,Gd,CBlock,TA,Gd,No,BLQ,Unf,0,392,GasA,TA,Y,SBrkr,0,0,1,1,3,1,TA,Typ,Attchd,1987.0,RFn,TA,Gd,Y,370,30,0,0,0,0,No,GdPrv,0,5,2007,WD,Normal,148000,2,2,504,2256,751
60,FV,84.0,10728,No,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,0,1095,GasA,Gd,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,2006.0,RFn,TA,TA,Y,192,51,0,0,0,0,No,No,0,8,2006,New,Partial,266000,4,4,3159,3034,0
20,RL,73.0,39104,No,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,2005,Flat,Membran,Plywood,Plywood,No,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,GLQ,1063,96,GasA,Ex,Y,SBrkr,0,0,1,0,2,1,TA,Mod,Attchd,1954.0,Unf,TA,TA,Y,81,0,0,0,0,0,No,No,0,4,2008,WD,Normal,241500,3,6,878,2748,226
60,RL,92.0,11764,No,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,628,GasA,Ex,Y,SBrkr,0,0,2,1,4,1,Gd,Typ,Attchd,1999.0,Fin,TA,TA,Y,132,57,0,0,0,0,No,No,0,4,2010,WD,Normal,290000,4,4,2013,3422,0
20,RL,80.0,9600,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,620,0,GasA,Gd,Y,SBrkr,0,0,2,0,3,1,TA,Min1,Attchd,1958.0,RFn,TA,TA,Y,289,0,0,0,0,0,No,MnPrv,0,4,2009,WD,Normal,139000,4,4,338,2872,620
20,RL,76.0,8314,No,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1982,1982,Gable,CompShg,HdBoard,ImStucc,No,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,0,270,GasA,TA,Y,SBrkr,0,0,1,0,2,1,TA,Typ,Attchd,1982.0,Unf,TA,TA,Y,168,0,0,0,0,0,No,No,0,6,2007,WD,Normal,124500,0,0,264,1632,0
50,RL,55.0,7264,No,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,0,952,GasW,Gd,N,SBrkr,0,0,2,1,3,1,Ex,Typ,Detchd,1978.0,Unf,TA,TA,Y,74,0,0,0,144,0,No,No,0,10,2009,WD,Normal,205000,0,0,1344,2500,0
20,RL,129.0,9196,No,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,0,1560,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,2003.0,Fin,TA,TA,Y,100,150,0,0,0,0,No,No,0,4,2010,WD,Normal,201000,0,0,1146,3120,0
20,RL,140.0,19138,No,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,0,744,GasA,Ex,Y,SBrkr,0,0,1,0,2,1,TA,Typ,Detchd,1951.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,6,2010,WD,Normal,141000,0,0,800,1728,0
20,RL,107.0,14450,No,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,0,2121,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Ex,Typ,Attchd,2007.0,Fin,TA,TA,Y,124,98,0,0,142,0,No,No,0,5,2007,New,Partial,415298,5,5,2196,4242,0
60,RL,83.0,10005,No,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,299.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,0,768,GasA,Ex,Y,SBrkr,0,0,2,1,4,1,TA,Typ,Attchd,1977.0,Fin,TA,TA,Y,288,117,0,0,0,0,No,No,0,3,2008,WD,Normal,192000,3,3,1010,3182,0
